0.8950045704841614,185
0.5733381509780884,500
0.8815400004386902,252
0.7070850729942322,298
0.883735179901123,153
0.7500212788581848,412
0.7534163594245911,500
0.8781436085700989,108
0.6882134675979614,488
0.8839498162269592,147
0.6814990639686584,500
0.7405264377593994,451
0.6673540472984314,439
0.8764943480491638,215
0.8884995579719543,131
0.8785985708236694,133
0.8558815121650696,330
0.9060185551643372,276
0.8825839161872864,66
0.76521897315979,374
0.9004561901092529,290
0.660865068435669,405
0.8689602613449097,400
0.8936452865600586,110
0.697096586227417,500
0.6676450371742249,500
0.6936522126197815,333
0.6626605987548828,281
0.6713072657585144,500
0.905198335647583,71
0.7398877143859863,500
0.7327147126197815,394
0.667448878288269,333
0.765139639377594,461
0.8784195780754089,284
0.7022810578346252,410
0.6664983630180359,328
0.6953218579292297,215
0.8778342008590698,433
0.6614486575126648,473
0.6674352884292603,458
0.7012131810188293,313
0.6846415400505066,500
0.7335761189460754,477
0.7538453340530396,500
0.8695393204689026,90
0.7475488781929016,383
0.8782516121864319,297
0.7457975149154663,500
0.8804210424423218,146
