0.8563746809959412,340
0.2964538633823395,500
0.5367417931556702,500
0.3747991621494293,500
0.2748810052871704,500
0.29924654960632324,500
0.2740754783153534,500
0.2953825891017914,500
0.2971014678478241,500
0.35336580872535706,500
0.27740031480789185,500
0.3389173448085785,500
0.561122715473175,500
0.34141236543655396,500
0.279013991355896,500
0.433405339717865,336
0.4185805320739746,349
0.8676983714103699,74
0.3507091701030731,500
0.3444305658340454,500
0.2261161357164383,500
0.2552988827228546,500
0.34393346309661865,500
0.29132428765296936,500
0.2894958555698395,500
0.28203028440475464,500
0.4605979919433594,500
0.24752111732959747,500
0.29490503668785095,500
0.5676557421684265,500
0.26883524656295776,500
0.3016194701194763,500
0.2775706648826599,500
0.2620581388473511,500
0.34760770201683044,500
0.33143121004104614,500
0.2208680957555771,500
0.34610724449157715,500
0.2719050645828247,500
0.28517863154411316,500
0.30002352595329285,500
0.2983950972557068,500
0.2678966224193573,500
0.26643118262290955,500
0.3115854561328888,500
0.5658919215202332,500
0.2860199809074402,500
0.3334379494190216,500
0.2894359529018402,500
0.8576884865760803,340
